snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2025-12-08,PRD-0102,STR-014,68,40,6
2025-12-08,PRD-0103,STR-001,120,30,8
2025-12-08,PRD-0103,STR-014,154,14,3
2025-12-08,PRD-0103,STR-015,33,32,10
2025-12-08,PRD-0104,STR-003,63,29,4
2025-12-08,PRD-0104,STR-006,109,17,3
2025-12-08,PRD-0104,STR-010,109,13,3
2025-12-08,PRD-0104,STR-012,103,39,8
2025-12-08,PRD-0104,STR-017,34,20,12
2025-12-08,PRD-0104,STR-018,37,18,3
2025-12-08,PRD-0105,STR-002,15,13,14
2025-12-08,PRD-0105,STR-004,86,26,7
2025-12-08,PRD-0105,STR-013,83,33,2
2025-12-08,PRD-0105,STR-018,64,10,13
2025-12-08,PRD-0106,STR-001,172,18,10
2025-12-08,PRD-0106,STR-004,84,41,9
2025-12-08,PRD-0106,STR-010,4,25,13
2025-12-08,PRD-0106,STR-017,42,15,10
2025-12-08,PRD-0106,STR-018,127,17,8
2025-12-08,PRD-0107,STR-003,14,13,11
2025-12-08,PRD-0107,STR-004,43,31,10
2025-12-08,PRD-0107,STR-005,3,15,14
2025-12-08,PRD-0107,STR-008,18,41,8
2025-12-08,PRD-0107,STR-009,183,27,10
2025-12-08,PRD-0107,STR-011,186,19,7
2025-12-08,PRD-0107,STR-013,125,19,2
2025-12-08,PRD-0107,STR-015,100,18,7
2025-12-08,PRD-0107,STR-017,188,41,2
2025-12-08,PRD-0108,STR-002,33,25,10
2025-12-08,PRD-0108,STR-005,131,35,6
2025-12-08,PRD-0108,STR-014,52,47,10
2025-12-08,PRD-0108,STR-015,30,25,12
2025-12-08,PRD-0108,STR-016,20,47,9
2025-12-08,PRD-0109,STR-004,129,21,10
2025-12-08,PRD-0109,STR-006,199,43,10
2025-12-08,PRD-0109,STR-011,156,16,8
2025-12-08,PRD-0109,STR-014,172,24,7
2025-12-08,PRD-0110,STR-001,52,30,6
2025-12-08,PRD-0110,STR-002,176,46,5
2025-12-08,PRD-0110,STR-003,0,41,12
2025-12-08,PRD-0110,STR-004,31,40,11
2025-12-08,PRD-0110,STR-012,165,43,13
2025-12-08,PRD-0110,STR-013,14,18,6
2025-12-08,PRD-0110,STR-014,94,14,8
2025-12-08,PRD-0111,STR-004,91,44,2
2025-12-08,PRD-0111,STR-010,69,16,4
2025-12-08,PRD-0111,STR-011,164,50,13
2025-12-08,PRD-0111,STR-013,0,26,12
2025-12-08,PRD-0111,STR-014,37,12,13
2025-12-08,PRD-0111,STR-018,46,29,14
2025-12-08,PRD-0112,STR-002,130,48,12
2025-12-08,PRD-0112,STR-007,192,12,8
2025-12-08,PRD-0112,STR-011,79,20,14
2025-12-08,PRD-0112,STR-013,130,29,3
2025-12-08,PRD-0112,STR-015,104,41,8
2025-12-08,PRD-0113,STR-006,78,28,9
2025-12-08,PRD-0113,STR-009,181,35,8
2025-12-08,PRD-0113,STR-013,156,44,3
2025-12-08,PRD-0113,STR-015,179,24,10
2025-12-08,PRD-0113,STR-017,6,37,13
2025-12-08,PRD-0114,STR-002,134,43,9
2025-12-08,PRD-0114,STR-004,167,34,2
2025-12-08,PRD-0114,STR-010,9,16,11
2025-12-08,PRD-0114,STR-012,131,24,12
2025-12-08,PRD-0114,STR-015,132,12,11
2025-12-08,PRD-0114,STR-017,192,42,12
2025-12-08,PRD-0114,STR-018,11,50,5
2025-12-08,PRD-0115,STR-002,79,30,7
2025-12-08,PRD-0115,STR-003,200,29,11
2025-12-08,PRD-0115,STR-008,95,46,4
2025-12-08,PRD-0115,STR-009,198,50,3
2025-12-08,PRD-0115,STR-013,176,43,11
2025-12-08,PRD-0115,STR-016,179,13,12
2025-12-08,PRD-0115,STR-017,149,31,12
2025-12-08,PRD-0116,STR-005,117,16,5
2025-12-08,PRD-0116,STR-008,17,17,4
2025-12-08,PRD-0116,STR-011,38,25,9
2025-12-08,PRD-0116,STR-012,158,26,12
2025-12-08,PRD-0116,STR-013,132,25,3
2025-12-08,PRD-0117,STR-004,133,10,14
2025-12-08,PRD-0117,STR-005,102,35,4
2025-12-08,PRD-0117,STR-007,194,37,4
2025-12-08,PRD-0117,STR-010,48,33,6
2025-12-08,PRD-0117,STR-012,164,44,6
2025-12-08,PRD-0117,STR-014,168,22,12
2025-12-08,PRD-0117,STR-015,163,23,5
2025-12-08,PRD-0118,STR-001,65,24,2
2025-12-08,PRD-0118,STR-010,195,11,9
2025-12-08,PRD-0118,STR-013,95,14,3
2025-12-08,PRD-0118,STR-014,166,17,13
2025-12-08,PRD-0118,STR-016,183,25,8
2025-12-08,PRD-0118,STR-017,45,14,4
2025-12-08,PRD-0119,STR-005,172,22,13
2025-12-08,PRD-0119,STR-010,43,10,11
2025-12-08,PRD-0119,STR-012,181,12,14
2025-12-08,PRD-0119,STR-015,187,49,11
2025-12-08,PRD-0120,STR-002,10,15,11
2025-12-08,PRD-0120,STR-011,96,32,14
2025-12-08,PRD-0120,STR-013,171,33,8
2025-12-08,PRD-0120,STR-014,79,48,4
2025-12-08,PRD-0120,STR-017,91,17,7
2025-12-08,PRD-0121,STR-002,30,47,7
2025-12-08,PRD-0121,STR-005,37,39,6
2025-12-08,PRD-0121,STR-009,37,25,9
2025-12-08,PRD-0121,STR-010,60,50,13
2025-12-08,PRD-0121,STR-011,141,15,4
2025-12-08,PRD-0121,STR-015,28,20,5
2025-12-08,PRD-0122,STR-003,20,46,12
2025-12-08,PRD-0122,STR-005,125,31,8
2025-12-08,PRD-0122,STR-008,106,38,9
2025-12-08,PRD-0122,STR-009,118,34,10
2025-12-08,PRD-0122,STR-010,188,39,14
2025-12-08,PRD-0122,STR-013,115,40,6
2025-12-08,PRD-0122,STR-017,95,14,7
2025-12-08,PRD-0122,STR-018,120,15,13
2025-12-08,PRD-0123,STR-005,80,29,3
2025-12-08,PRD-0123,STR-006,165,23,2
2025-12-08,PRD-0123,STR-007,33,18,2
2025-12-08,PRD-0123,STR-010,17,16,8
2025-12-08,PRD-0123,STR-011,5,12,9
2025-12-08,PRD-0123,STR-014,81,43,2
2025-12-08,PRD-0124,STR-002,9,41,3
2025-12-08,PRD-0124,STR-003,89,50,8
2025-12-08,PRD-0124,STR-005,97,18,4
2025-12-08,PRD-0124,STR-007,97,38,13
2025-12-08,PRD-0124,STR-011,154,10,10
2025-12-08,PRD-0124,STR-012,18,14,4
2025-12-08,PRD-0124,STR-014,111,41,13
2025-12-08,PRD-0124,STR-015,29,24,7
2025-12-08,PRD-0124,STR-017,120,28,12
2025-12-08,PRD-0125,STR-001,103,36,11
2025-12-08,PRD-0125,STR-007,190,33,5
2025-12-08,PRD-0125,STR-009,32,36,11
2025-12-08,PRD-0125,STR-010,14,50,10
2025-12-08,PRD-0125,STR-011,140,14,13
2025-12-08,PRD-0125,STR-015,123,30,6
2025-12-08,PRD-0125,STR-017,163,38,8
2025-12-08,PRD-0126,STR-011,28,16,5
2025-12-08,PRD-0126,STR-016,138,48,8
2025-12-08,PRD-0127,STR-002,43,23,12
2025-12-08,PRD-0127,STR-003,131,48,13
2025-12-08,PRD-0127,STR-015,73,15,12
2025-12-08,PRD-0128,STR-001,104,49,5
2025-12-08,PRD-0128,STR-005,159,11,7
2025-12-08,PRD-0128,STR-012,129,21,8
2025-12-08,PRD-0128,STR-018,10,39,2
2025-12-08,PRD-0129,STR-001,36,24,7
2025-12-08,PRD-0129,STR-006,64,19,3
2025-12-08,PRD-0129,STR-008,51,48,10
2025-12-08,PRD-0129,STR-010,86,26,14
2025-12-08,PRD-0130,STR-006,29,22,9
2025-12-08,PRD-0130,STR-016,29,49,14
2025-12-08,PRD-0131,STR-002,125,17,11
2025-12-08,PRD-0131,STR-003,47,44,3
2025-12-08,PRD-0131,STR-013,175,37,5
2025-12-08,PRD-0131,STR-015,53,44,12
2025-12-08,PRD-0131,STR-016,125,23,11
2025-12-08,PRD-0132,STR-012,61,46,7
2025-12-08,PRD-0132,STR-013,42,32,4
2025-12-08,PRD-0132,STR-015,198,10,10
2025-12-08,PRD-0132,STR-016,195,18,8
2025-12-08,PRD-0132,STR-017,168,35,5
2025-12-08,PRD-0132,STR-018,187,36,8
2025-12-08,PRD-0133,STR-009,185,33,9
2025-12-08,PRD-0133,STR-014,172,25,14
2025-12-08,PRD-0134,STR-002,162,37,10
2025-12-08,PRD-0134,STR-011,118,13,13
2025-12-08,PRD-0134,STR-015,13,43,2
2025-12-08,PRD-0135,STR-010,34,24,7
2025-12-08,PRD-0135,STR-011,31,23,6
2025-12-08,PRD-0135,STR-013,44,42,3
2025-12-08,PRD-0135,STR-014,69,10,6
2025-12-08,PRD-0135,STR-015,169,35,14
2025-12-08,PRD-0136,STR-005,64,49,4
2025-12-08,PRD-0136,STR-012,169,33,2
2025-12-08,PRD-0136,STR-015,32,10,6
2025-12-08,PRD-0137,STR-008,28,23,9
2025-12-08,PRD-0137,STR-013,9,28,11
2025-12-08,PRD-0137,STR-015,158,21,8
2025-12-08,PRD-0137,STR-016,111,10,3
2025-12-08,PRD-0137,STR-018,55,29,2
2025-12-08,PRD-0138,STR-001,155,15,7
2025-12-08,PRD-0138,STR-004,35,35,14
2025-12-08,PRD-0138,STR-006,31,42,3
2025-12-08,PRD-0138,STR-007,70,24,12
2025-12-08,PRD-0138,STR-008,130,19,7
2025-12-08,PRD-0138,STR-013,50,50,6
2025-12-08,PRD-0138,STR-014,6,35,2
2025-12-08,PRD-0139,STR-003,152,47,10
2025-12-08,PRD-0139,STR-006,17,34,8
2025-12-08,PRD-0139,STR-010,89,47,3
2025-12-08,PRD-0139,STR-011,28,21,11
2025-12-08,PRD-0139,STR-013,132,22,6
2025-12-08,PRD-0139,STR-014,197,29,3
2025-12-08,PRD-0139,STR-015,160,16,14
2025-12-08,PRD-0139,STR-017,142,25,5
2025-12-08,PRD-0140,STR-001,41,10,6
2025-12-08,PRD-0140,STR-004,121,15,2
2025-12-08,PRD-0140,STR-008,143,31,13
2025-12-08,PRD-0140,STR-009,114,38,11
2025-12-08,PRD-0140,STR-012,48,39,2
2025-12-08,PRD-0140,STR-014,45,15,10
2025-12-08,PRD-0141,STR-004,33,19,11
2025-12-08,PRD-0141,STR-006,93,41,5
2025-12-08,PRD-0141,STR-008,84,36,13
2025-12-08,PRD-0141,STR-009,52,49,5
2025-12-08,PRD-0141,STR-015,120,21,4
2025-12-08,PRD-0141,STR-017,71,13,11
2025-12-08,PRD-0142,STR-001,172,41,7
2025-12-08,PRD-0142,STR-003,58,17,10
2025-12-08,PRD-0142,STR-004,93,37,6
2025-12-08,PRD-0142,STR-006,82,47,2
2025-12-08,PRD-0142,STR-008,181,19,7
2025-12-08,PRD-0142,STR-012,61,50,2
2025-12-08,PRD-0142,STR-015,141,11,10
2025-12-08,PRD-0143,STR-003,47,40,2
2025-12-08,PRD-0143,STR-005,152,29,7
2025-12-08,PRD-0143,STR-007,103,27,8
2025-12-08,PRD-0143,STR-013,67,21,7
2025-12-08,PRD-0143,STR-015,33,12,10
2025-12-08,PRD-0143,STR-016,24,23,4
2025-12-08,PRD-0143,STR-018,101,10,10
2025-12-08,PRD-0144,STR-006,111,43,8
2025-12-08,PRD-0144,STR-007,61,28,13
2025-12-08,PRD-0144,STR-015,195,15,2
2025-12-08,PRD-0144,STR-018,22,16,2
2025-12-08,PRD-0145,STR-006,30,47,9
2025-12-08,PRD-0145,STR-009,28,47,3
2025-12-08,PRD-0145,STR-010,168,14,7
2025-12-08,PRD-0145,STR-014,183,33,6
2025-12-08,PRD-0145,STR-016,88,39,5
2025-12-08,PRD-0145,STR-017,181,18,13
2025-12-08,PRD-0145,STR-018,169,20,4
2025-12-08,PRD-0146,STR-009,169,11,4
2025-12-08,PRD-0146,STR-016,23,33,14
2025-12-08,PRD-0147,STR-001,26,39,7
2025-12-08,PRD-0147,STR-005,80,31,2
2025-12-08,PRD-0147,STR-007,191,35,7
2025-12-08,PRD-0147,STR-008,187,10,7
2025-12-08,PRD-0147,STR-013,129,11,13
2025-12-08,PRD-0147,STR-016,175,45,7
2025-12-08,PRD-0148,STR-001,100,34,7
2025-12-08,PRD-0148,STR-002,102,40,12
2025-12-08,PRD-0148,STR-005,144,11,3
2025-12-08,PRD-0148,STR-006,168,25,7
2025-12-08,PRD-0148,STR-010,42,16,13
2025-12-08,PRD-0148,STR-011,137,50,12
2025-12-08,PRD-0148,STR-013,195,31,13
2025-12-08,PRD-0148,STR-015,46,29,4
2025-12-08,PRD-0148,STR-016,143,44,4
2025-12-08,PRD-0149,STR-002,183,25,6
2025-12-08,PRD-0149,STR-005,195,20,2
2025-12-08,PRD-0149,STR-007,164,26,14
2025-12-08,PRD-0149,STR-011,169,32,11
2025-12-08,PRD-0149,STR-012,170,48,4
2025-12-08,PRD-0149,STR-014,161,40,13
2025-12-08,PRD-0149,STR-015,72,30,5
2025-12-08,PRD-0149,STR-016,38,43,13
2025-12-08,PRD-0149,STR-017,198,14,3
2025-12-08,PRD-0150,STR-005,119,38,7
2025-12-08,PRD-0150,STR-008,146,20,4
2025-12-08,PRD-0150,STR-014,13,28,8
2025-12-08,PRD-0150,STR-016,13,46,13
2025-12-08,PRD-0151,STR-003,50,48,9
2025-12-08,PRD-0151,STR-004,8,38,8
2025-12-08,PRD-0151,STR-005,150,19,10
2025-12-08,PRD-0151,STR-008,66,11,5
2025-12-08,PRD-0151,STR-009,60,25,10
2025-12-08,PRD-0151,STR-018,8,33,10
2025-12-08,PRD-0152,STR-001,175,45,9
2025-12-08,PRD-0152,STR-002,199,12,9
2025-12-08,PRD-0152,STR-003,30,37,5
2025-12-08,PRD-0152,STR-006,102,42,12
2025-12-08,PRD-0152,STR-007,123,39,13
2025-12-08,PRD-0152,STR-012,20,43,13
2025-12-08,PRD-0152,STR-015,44,14,4
2025-12-08,PRD-0152,STR-018,48,23,11
2025-12-08,PRD-0153,STR-002,50,38,8
2025-12-08,PRD-0153,STR-004,195,15,3
2025-12-08,PRD-0153,STR-005,3,48,9
2025-12-08,PRD-0153,STR-006,124,16,2
2025-12-08,PRD-0153,STR-014,26,29,12
2025-12-08,PRD-0153,STR-015,134,11,10
2025-12-08,PRD-0154,STR-006,0,37,14
2025-12-08,PRD-0154,STR-007,54,14,3
2025-12-08,PRD-0154,STR-008,73,39,6
2025-12-08,PRD-0154,STR-010,60,10,12
2025-12-08,PRD-0154,STR-014,43,17,10
2025-12-08,PRD-0155,STR-001,66,15,14
2025-12-08,PRD-0155,STR-005,142,39,5
2025-12-08,PRD-0155,STR-008,47,44,4
2025-12-08,PRD-0155,STR-010,133,41,4
2025-12-08,PRD-0155,STR-012,168,48,6
2025-12-08,PRD-0155,STR-014,101,16,2
2025-12-08,PRD-0156,STR-002,181,43,5
2025-12-08,PRD-0156,STR-003,71,31,2
2025-12-08,PRD-0156,STR-005,6,23,2
2025-12-08,PRD-0156,STR-006,127,26,7
2025-12-08,PRD-0156,STR-009,56,38,12
2025-12-08,PRD-0156,STR-012,115,16,14
2025-12-08,PRD-0156,STR-016,37,42,7
2025-12-08,PRD-0156,STR-017,182,28,14
2025-12-08,PRD-0157,STR-002,157,38,3
2025-12-08,PRD-0157,STR-006,127,38,2
2025-12-08,PRD-0157,STR-010,84,43,3
2025-12-08,PRD-0157,STR-012,54,21,4
2025-12-08,PRD-0157,STR-013,68,26,7
2025-12-08,PRD-0157,STR-015,159,50,13
2025-12-08,PRD-0157,STR-018,3,16,4
2025-12-08,PRD-0158,STR-001,85,23,11
2025-12-08,PRD-0158,STR-003,33,15,6
2025-12-08,PRD-0158,STR-006,163,50,4
2025-12-08,PRD-0158,STR-015,8,43,10
2025-12-08,PRD-0158,STR-017,71,46,8
2025-12-08,PRD-0159,STR-002,170,47,10
2025-12-08,PRD-0159,STR-004,43,18,2
2025-12-08,PRD-0159,STR-005,35,33,7
2025-12-08,PRD-0159,STR-008,188,29,8
2025-12-08,PRD-0159,STR-009,114,50,11
2025-12-08,PRD-0159,STR-010,76,28,14
2025-12-08,PRD-0159,STR-014,120,31,13
2025-12-08,PRD-0159,STR-016,90,47,8
2025-12-08,PRD-0160,STR-002,68,24,5
2025-12-08,PRD-0160,STR-005,129,14,14
2025-12-08,PRD-0160,STR-010,21,39,7
2025-12-08,PRD-0161,STR-001,91,45,9
2025-12-08,PRD-0161,STR-005,117,19,3
2025-12-08,PRD-0161,STR-008,116,35,8
2025-12-08,PRD-0161,STR-011,92,44,7
2025-12-08,PRD-0161,STR-012,134,22,10
2025-12-08,PRD-0161,STR-017,27,10,11
2025-12-08,PRD-0162,STR-001,158,32,5
2025-12-08,PRD-0162,STR-002,133,41,7
2025-12-08,PRD-0162,STR-005,122,47,6
2025-12-08,PRD-0162,STR-012,116,26,12
2025-12-08,PRD-0162,STR-013,144,13,11
2025-12-08,PRD-0162,STR-015,166,34,5
2025-12-08,PRD-0162,STR-017,199,22,14
2025-12-08,PRD-0162,STR-018,136,17,11
2025-12-08,PRD-0163,STR-012,1,44,9
2025-12-08,PRD-0163,STR-014,153,18,2
2025-12-08,PRD-0163,STR-015,182,34,2
2025-12-08,PRD-0163,STR-017,175,10,14
2025-12-08,PRD-0163,STR-018,33,42,13
2025-12-08,PRD-0164,STR-002,141,21,10
2025-12-08,PRD-0164,STR-005,40,30,5
2025-12-08,PRD-0164,STR-007,128,25,14
2025-12-08,PRD-0164,STR-015,180,42,2
2025-12-08,PRD-0164,STR-018,179,41,9
2025-12-08,PRD-0165,STR-001,64,33,11
2025-12-08,PRD-0165,STR-005,65,31,11
2025-12-08,PRD-0165,STR-012,13,19,8
2025-12-08,PRD-0165,STR-016,148,21,8
2025-12-08,PRD-0166,STR-006,148,48,9
2025-12-08,PRD-0166,STR-010,76,32,7
2025-12-08,PRD-0166,STR-015,128,32,4
2025-12-08,PRD-0166,STR-017,89,47,4
2025-12-08,PRD-0167,STR-004,72,11,2
2025-12-08,PRD-0167,STR-007,4,12,8
2025-12-08,PRD-0167,STR-011,157,10,11
2025-12-08,PRD-0167,STR-013,61,17,13
2025-12-08,PRD-0168,STR-001,94,12,2
2025-12-08,PRD-0168,STR-002,48,50,12
2025-12-08,PRD-0168,STR-003,56,48,12
2025-12-08,PRD-0168,STR-004,78,17,7
2025-12-08,PRD-0168,STR-008,177,28,3
2025-12-08,PRD-0168,STR-010,65,39,6
2025-12-08,PRD-0168,STR-013,48,20,11
2025-12-08,PRD-0168,STR-018,125,44,7
2025-12-08,PRD-0169,STR-004,166,24,12
2025-12-08,PRD-0169,STR-005,78,21,5
2025-12-08,PRD-0169,STR-009,23,15,6
2025-12-08,PRD-0169,STR-011,2,35,5
2025-12-08,PRD-0169,STR-014,16,48,13
2025-12-08,PRD-0169,STR-017,51,32,10
2025-12-08,PRD-0170,STR-002,163,34,14
2025-12-08,PRD-0170,STR-007,74,36,5
2025-12-08,PRD-0170,STR-009,116,15,6
2025-12-08,PRD-0170,STR-010,194,10,3
2025-12-08,PRD-0170,STR-011,155,40,6
2025-12-08,PRD-0171,STR-003,168,10,13
2025-12-08,PRD-0171,STR-011,48,28,11
2025-12-08,PRD-0172,STR-014,177,27,5
2025-12-08,PRD-0172,STR-016,3,23,10
2025-12-08,PRD-0172,STR-018,94,27,6
2025-12-08,PRD-0173,STR-003,60,40,6
2025-12-08,PRD-0173,STR-008,160,20,4
2025-12-08,PRD-0173,STR-010,196,46,2
2025-12-08,PRD-0173,STR-014,166,45,14
2025-12-08,PRD-0173,STR-015,11,23,5
2025-12-08,PRD-0173,STR-016,9999,37,4
2025-12-08,PRD-0174,STR-002,152,15,2
2025-12-08,PRD-0174,STR-005,53,44,4
2025-12-08,PRD-0174,STR-009,30,22,5
2025-12-08,PRD-0174,STR-016,10,37,2
2025-12-08,PRD-0174,STR-018,119,19,9
2025-12-08,PRD-0175,STR-004,45,24,7
2025-12-08,PRD-0175,STR-005,73,28,5
2025-12-08,PRD-0175,STR-006,133,19,14
2025-12-08,PRD-0175,STR-013,46,25,2
2025-12-08,PRD-0176,STR-001,42,36,11
2025-12-08,PRD-0176,STR-004,64,33,11
2025-12-08,PRD-0176,STR-005,81,10,5
2025-12-08,PRD-0176,STR-008,136,17,10
2025-12-08,PRD-0176,STR-014,39,31,6
2025-12-08,PRD-0176,STR-017,130,35,14
2025-12-08,PRD-0177,STR-002,174,41,10
2025-12-08,PRD-0177,STR-003,80,30,11
2025-12-08,PRD-0177,STR-007,35,15,7
2025-12-08,PRD-0177,STR-008,28,33,2
2025-12-08,PRD-0177,STR-013,141,48,6
2025-12-08,PRD-0178,STR-002,157,31,10
2025-12-08,PRD-0178,STR-005,162,37,13
2025-12-08,PRD-0178,STR-008,97,19,2
2025-12-08,PRD-0178,STR-009,38,32,11
2025-12-08,PRD-0178,STR-011,5,39,3
2025-12-08,PRD-0178,STR-012,47,35,3
2025-12-08,PRD-0178,STR-014,172,36,12
2025-12-08,PRD-0178,STR-015,20,19,3
2025-12-08,PRD-0179,STR-005,22,20,9
2025-12-08,PRD-0179,STR-009,94,23,3
2025-12-08,PRD-0179,STR-013,195,17,11
2025-12-08,PRD-0179,STR-016,1,18,11
2025-12-08,PRD-0180,STR-001,93,21,13
2025-12-08,PRD-0180,STR-003,77,22,13
2025-12-08,PRD-0180,STR-006,87,47,14
2025-12-08,PRD-0180,STR-007,99,39,5
2025-12-08,PRD-0180,STR-008,22,13,7
2025-12-08,PRD-0180,STR-016,163,36,14
2025-12-08,PRD-0180,STR-018,131,43,10
2025-12-08,PRD-0181,STR-011,145,19,10
2025-12-08,PRD-0181,STR-014,114,26,9
2025-12-08,PRD-0181,STR-015,164,28,11
2025-12-08,PRD-0181,STR-017,60,16,12
2025-12-08,PRD-0181,STR-018,82,11,3
2025-12-08,PRD-0182,STR-001,169,39,12
2025-12-08,PRD-0182,STR-004,99999,25,11
2025-12-08,PRD-0182,STR-007,33,39,14
2025-12-08,PRD-0182,STR-008,138,49,7
2025-12-08,PRD-0182,STR-011,27,24,4
2025-12-08,PRD-0182,STR-012,103,18,14
2025-12-08,PRD-0182,STR-015,123,43,10
2025-12-08,PRD-0183,STR-002,151,41,4
2025-12-08,PRD-0183,STR-009,157,31,10
2025-12-08,PRD-0183,STR-011,26,38,9
2025-12-08,PRD-0183,STR-013,54,21,8
2025-12-08,PRD-0183,STR-014,123,50,2
2025-12-08,PRD-0183,STR-016,31,44,13
2025-12-08,PRD-0183,STR-017,72,48,2
2025-12-08,PRD-0183,STR-018,200,37,12
2025-12-08,PRD-0184,STR-007,125,20,2
2025-12-08,PRD-0184,STR-010,6,18,13
2025-12-08,PRD-0184,STR-011,154,27,14
2025-12-08,PRD-0184,STR-014,163,27,9
2025-12-08,PRD-0184,STR-016,37,35,14
2025-12-08,PRD-0184,STR-018,3,45,9
2025-12-08,PRD-0185,STR-002,162,39,6
2025-12-08,PRD-0185,STR-003,116,23,10
2025-12-08,PRD-0185,STR-004,27,25,11
2025-12-08,PRD-0185,STR-005,28,36,2
2025-12-08,PRD-0185,STR-006,6,30,10
2025-12-08,PRD-0185,STR-007,172,42,9
2025-12-08,PRD-0185,STR-008,189,37,12
2025-12-08,PRD-0185,STR-009,120,20,12
2025-12-08,PRD-0185,STR-010,63,10,6
2025-12-08,PRD-0185,STR-012,69,32,14
2025-12-08,PRD-0185,STR-013,6,25,2
2025-12-08,PRD-0185,STR-015,121,49,13
2025-12-08,PRD-0186,STR-004,186,28,9
2025-12-08,PRD-0186,STR-005,17,32,10
2025-12-08,PRD-0186,STR-008,44,49,9
2025-12-08,PRD-0186,STR-009,64,36,9
2025-12-08,PRD-0186,STR-013,148,27,6
2025-12-08,PRD-0186,STR-017,43,44,2
2025-12-08,PRD-0186,STR-018,14,19,3
2025-12-08,PRD-0187,STR-009,33,12,8
2025-12-08,PRD-0187,STR-012,20,40,14
2025-12-08,PRD-0187,STR-015,183,33,3
2025-12-08,PRD-0187,STR-017,129,49,7
2025-12-08,PRD-0188,STR-002,27,16,14
2025-12-08,PRD-0188,STR-009,105,38,13
2025-12-08,PRD-0188,STR-010,153,34,12
2025-12-08,PRD-0188,STR-015,151,10,9
2025-12-08,PRD-0189,STR-003,26,16,4
2025-12-08,PRD-0189,STR-007,58,33,12
2025-12-08,PRD-0189,STR-016,91,39,10
2025-12-08,PRD-0189,STR-017,17,11,14
2025-12-08,PRD-0189,STR-018,141,24,6
2025-12-08,PRD-0190,STR-001,20,50,13
2025-12-08,PRD-0190,STR-003,156,50,10
2025-12-08,PRD-0190,STR-006,163,50,13
2025-12-08,PRD-0190,STR-007,126,43,7
2025-12-08,PRD-0190,STR-010,43,47,9
2025-12-08,PRD-0190,STR-011,113,35,4
2025-12-08,PRD-0190,STR-012,136,48,4
2025-12-08,PRD-0191,STR-001,146,31,11
2025-12-08,PRD-0191,STR-005,144,49,7
2025-12-08,PRD-0191,STR-009,152,18,11
2025-12-08,PRD-0191,STR-012,185,32,7
2025-12-08,PRD-0191,STR-013,166,35,14
2025-12-08,PRD-0191,STR-014,153,25,9
2025-12-08,PRD-0191,STR-016,180,10,8
2025-12-08,PRD-0191,STR-017,146,29,13
2025-12-08,PRD-0192,STR-002,37,23,8
2025-12-08,PRD-0192,STR-006,127,39,9
2025-12-08,PRD-0192,STR-007,73,22,7
2025-12-08,PRD-0192,STR-009,119,31,7
2025-12-08,PRD-0192,STR-010,87,15,12
2025-12-08,PRD-0192,STR-013,105,44,4
2025-12-08,PRD-0192,STR-015,144,31,2
2025-12-08,PRD-0193,STR-002,84,12,11
2025-12-08,PRD-0193,STR-003,123,36,10
2025-12-08,PRD-0193,STR-009,45,46,8
2025-12-08,PRD-0193,STR-013,133,39,5
2025-12-08,PRD-0193,STR-018,108,22,3
2025-12-08,PRD-0194,STR-001,37,11,6
2025-12-08,PRD-0194,STR-002,92,48,12
2025-12-08,PRD-0194,STR-006,13,45,3
2025-12-08,PRD-0194,STR-008,141,23,3
2025-12-08,PRD-0195,STR-003,39,18,12
2025-12-08,PRD-0195,STR-005,112,16,13
2025-12-08,PRD-0195,STR-007,169,23,13
2025-12-08,PRD-0195,STR-017,106,34,12
2025-12-08,PRD-0196,STR-003,31,41,6
2025-12-08,PRD-0196,STR-007,181,10,3
2025-12-08,PRD-0196,STR-008,62,43,11
2025-12-08,PRD-0196,STR-011,38,17,4
2025-12-08,PRD-0196,STR-015,58,27,9
2025-12-08,PRD-0197,STR-008,194,42,14
2025-12-08,PRD-0197,STR-011,135,42,3
2025-12-08,PRD-0198,STR-004,141,18,11
2025-12-08,PRD-0198,STR-005,104,28,14
2025-12-08,PRD-0198,STR-008,32,38,13
2025-12-08,PRD-0198,STR-013,35,43,12
2025-12-08,PRD-0198,STR-014,74,32,11
2025-12-08,PRD-0198,STR-017,10,12,11
2025-12-08,PRD-0198,STR-018,57,36,9
2025-12-08,PRD-0199,STR-003,163,16,14
2025-12-08,PRD-0199,STR-006,9,43,8
2025-12-08,PRD-0199,STR-007,194,27,4
2025-12-08,PRD-0199,STR-010,199,32,7
2025-12-08,PRD-0199,STR-012,160,23,12
2025-12-08,PRD-0199,STR-013,172,23,14
2025-12-08,PRD-0199,STR-016,28,18,12
2025-12-08,PRD-0200,STR-002,159,37,4
2025-12-08,PRD-0200,STR-005,42,44,9
2025-12-08,PRD-0200,STR-007,101,26,5
2025-12-08,PRD-0200,STR-017,9,47,5
2025-12-08,PRD-0200,STR-018,174,23,11
2025-12-09,PRD-0001,STR-001,149,30,3
2025-12-09,PRD-0001,STR-002,37,42,13
2025-12-09,PRD-0001,STR-004,33,15,4
2025-12-09,PRD-0001,STR-005,12,41,2
2025-12-09,PRD-0001,STR-008,171,32,5
2025-12-09,PRD-0001,STR-011,42,24,11
2025-12-09,PRD-0002,STR-005,139,37,2
2025-12-09,PRD-0002,STR-006,191,22,14
2025-12-09,PRD-0002,STR-010,64,35,2
